filename,type,latitude,longitude,timestamp,url
JPEG_20260713014438951.jpg,photo,-27.956815,153.391592,2026-07-13 01:44:37 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014438951.jpg
JPEG_20260713014445531.jpg,photo,-27.956820,153.391604,2026-07-13 01:44:44 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014445531.jpg
JPEG_20260713014558766.jpg,photo,-27.956731,153.391364,2026-07-13 01:45:57 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014558766.jpg
JPEG_20260713014632423.jpg,photo,-27.956667,153.391169,2026-07-13 01:46:31 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014632423.jpg
JPEG_20260713014700845.jpg,photo,-27.956572,153.390983,2026-07-13 01:46:59 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014700845.jpg
JPEG_20260713014742021.jpg,photo,-27.956265,153.390775,2026-07-13 01:47:39 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014742021.jpg
JPEG_20260713014752265.jpg,photo,-27.956293,153.390777,2026-07-13 01:47:49 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014752265.jpg
JPEG_20260713014826689.jpg,photo,-27.956056,153.390989,2026-07-13 01:48:22 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014826689.jpg
JPEG_20260713015017577.jpg,photo,-27.956034,153.391066,2026-07-13 01:50:15 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015017577.jpg
JPEG_20260713015146993.jpg,photo,-27.955951,153.391280,2026-07-13 01:51:44 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015146993.jpg
JPEG_20260713015224518.jpg,photo,-27.956161,153.391236,2026-07-13 01:52:21 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015224518.jpg
JPEG_20260713015250968.jpg,photo,-27.956143,153.391371,2026-07-13 01:52:49 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015250968.jpg
JPEG_20260713015929309.jpg,photo,-27.957936,153.390878,2026-07-13 01:59:27 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015929309.jpg
JPEG_20260713015948290.jpg,photo,-27.958039,153.390755,2026-07-13 01:59:45 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015948290.jpg
JPEG_20260713020114090.jpg,photo,-27.958504,153.390157,2026-07-13 02:01:12 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020114090.jpg
JPEG_20260713020136327.jpg,photo,-27.958653,153.390094,2026-07-13 02:01:33 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020136327.jpg
JPEG_20260713020145082.jpg,photo,-27.958635,153.390105,2026-07-13 02:01:42 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020145082.jpg
JPEG_20260713020250250.jpg,photo,-27.958535,153.390823,2026-07-13 02:02:47 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020250250.jpg
JPEG_20260713020257452.jpg,photo,-27.958554,153.390825,2026-07-13 02:02:55 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020257452.jpg
JPEG_20260713020305625.jpg,photo,-27.958564,153.390876,2026-07-13 02:03:03 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020305625.jpg
JPEG_20260713020342785.jpg,photo,-27.958531,153.391244,2026-07-13 02:03:40 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020342785.jpg
